date,brand,sales
03/02/23,Producto 2,$165.64
03/02/23,Producto 4,$427.81
03/02/23,Producto 5,"$2,964.67"
03/02/23,Producto 6,"$3,615.07"
03/02/23,Producto 11,$109.95
03/02/23,Producto 16,$29.97
03/02/23,Producto 9,"$5,703.46"
03/02/23,Producto 1,$125.93
03/02/23,Producto 3,$22.41
03/02/23,Producto 7,"$2,360.63"
03/02/23,Producto 23,"$1,334.13"
04/02/23,Producto 16,$20.48
04/02/23,Producto 4,$557.75
04/02/23,Producto 23,"$1,465.67"
04/02/23,Producto 11,$153.93
04/02/23,Producto 2,$130.57
04/02/23,Producto 3,$47.31
04/02/23,Producto 10,$815.54
04/02/23,Producto 18,$10.99
04/02/23,Producto 1,$125.93
04/02/23,Producto 14,"$2,647.02"
04/02/23,Producto 9,"$6,127.27"
04/02/23,Producto 17,$981.42
04/02/23,Producto 5,"$3,627.36"
04/02/23,Producto 6,"$4,805.07"
04/02/23,Producto 7,"$2,288.18"
05/02/23,Producto 7,"$1,538.11"
05/02/23,Producto 4,$225.90
05/02/23,Producto 24,$77.97
05/02/23,Producto 16,$32.47
05/02/23,Producto 11,$21.99
05/02/23,Producto 3,$22.41
05/02/23,Producto 17,$786.54
05/02/23,Producto 14,"$1,671.80"
05/02/23,Producto 2,$150.47
05/02/23,Producto 6,"$2,738.21"
05/02/23,Producto 9,"$4,037.54"
05/02/23,Producto 10,$457.74
05/02/23,Producto 5,"$2,306.54"
05/02/23,Producto 23,"$1,109.67"
06/02/23,Producto 10,$335.80
06/02/23,Producto 6,"$1,694.42"
06/02/23,Producto 14,"$1,074.76"
06/02/23,Producto 16,$31.97
06/02/23,Producto 18,$11.48
06/02/23,Producto 7,$955.44
06/02/23,Producto 23,$569.43
06/02/23,Producto 2,$65.28
06/02/23,Producto 11,$43.98
06/02/23,Producto 9,"$2,504.00"
06/02/23,Producto 1,$35.98
06/02/23,Producto 5,"$1,284.24"
06/02/23,Producto 17,$563.67
06/02/23,Producto 4,$267.88
06/02/23,Producto 3,$19.92
07/02/23,Producto 9,"$2,189.69"
07/02/23,Producto 14,"$1,236.75"
07/02/23,Producto 1,$71.96
07/02/23,Producto 5,"$1,191.20"
07/02/23,Producto 11,$21.99
07/02/23,Producto 2,$65.52
07/02/23,Producto 3,$22.41
07/02/23,Producto 17,$573.66
07/02/23,Producto 7,$874.49
07/02/23,Producto 24,$25.99
07/02/23,Producto 23,$644.02
07/02/23,Producto 6,"$1,823.19"
07/02/23,Producto 10,$294.83
07/02/23,Producto 4,$373.83
07/02/23,Producto 16,$31.47
08/02/23,Producto 18,$10.99
08/02/23,Producto 14,"$1,419.24"
08/02/23,Producto 16,$20.98
08/02/23,Producto 17,$601.61
08/02/23,Producto 3,$19.92
08/02/23,Producto 7,"$1,135.26"
08/02/23,Producto 10,$647.56
08/02/23,Producto 23,$745.27
08/02/23,Producto 11,$43.98
08/02/23,Producto 6,"$1,894.11"
08/02/23,Producto 5,"$2,073.51"
08/02/23,Producto 2,$90.71
08/02/23,Producto 1,$44.97
08/02/23,Producto 9,"$3,211.96"
08/02/23,Producto 4,$307.86
09/02/23,Producto 17,$927.39
09/02/23,Producto 7,"$1,379.61"
09/02/23,Producto 3,$29.88
09/02/23,Producto 4,$337.85
09/02/23,Producto 5,"$2,671.66"
09/02/23,Producto 6,"$2,779.01"
09/02/23,Producto 23,$988.17
09/02/23,Producto 10,$941.33
09/02/23,Producto 1,$76.95
09/02/23,Producto 2,$113.11
09/02/23,Producto 11,$43.98
09/02/23,Producto 14,"$1,629.51"
09/02/23,Producto 9,"$4,133.30"
10/02/23,Producto 4,$667.70
10/02/23,Producto 23,"$1,679.30"
10/02/23,Producto 11,$109.95
10/02/23,Producto 14,"$3,066.29"
10/02/23,Producto 9,"$7,727.99"
10/02/23,Producto 1,$263.82
10/02/23,Producto 6,"$4,103.06"
10/02/23,Producto 18,$10.99
10/02/23,Producto 16,$20.98
10/02/23,Producto 17,"$1,488.04"
10/02/23,Producto 5,"$5,033.46"
10/02/23,Producto 3,$42.33
10/02/23,Producto 10,$862.40
10/02/23,Producto 7,"$3,201.44"
10/02/23,Producto 2,$90.95
11/02/23,Producto 24,$51.98
11/02/23,Producto 1,$282.81
11/02/23,Producto 14,"$4,772.96"
11/02/23,Producto 4,$879.61
11/02/23,Producto 5,"$8,753.50"
11/02/23,Producto 17,"$2,469.41"
11/02/23,Producto 2,$127.92
11/02/23,Producto 16,$63.94
11/02/23,Producto 23,"$2,401.11"
11/02/23,Producto 11,$175.92
11/02/23,Producto 9,"$11,986.25"
11/02/23,Producto 6,"$6,845.75"
11/02/23,Producto 10,"$1,813.78"
11/02/23,Producto 3,$37.35
11/02/23,Producto 7,"$3,656.18"
11/02/23,Producto 18,$65.93
12/02/23,Producto 3,$59.76
12/02/23,Producto 18,$43.95
12/02/23,Producto 11,$241.89
12/02/23,Producto 2,$139.88
12/02/23,Producto 17,"$2,725.24"
12/02/23,Producto 4,"$1,075.52"
12/02/23,Producto 23,"$3,402.55"
12/02/23,Producto 14,"$5,300.52"
12/02/23,Producto 5,"$9,372.88"
12/02/23,Producto 19,$15.99
12/02/23,Producto 9,"$13,281.05"
12/02/23,Producto 6,"$9,878.08"
12/02/23,Producto 7,"$4,032.98"
12/02/23,Producto 10,"$2,285.52"
12/02/23,Producto 1,$285.81
12/02/23,Producto 16,$43.46
12/02/23,Producto 24,$51.98
13/02/23,Producto 6,"$1,611.94"
13/02/23,Producto 1,$44.97
13/02/23,Producto 16,$53.45
13/02/23,Producto 2,$61.86
13/02/23,Producto 14,$856.12
13/02/23,Producto 11,$21.99
13/02/23,Producto 18,$22.46
13/02/23,Producto 9,"$2,419.44"
13/02/23,Producto 17,$450.71
13/02/23,Producto 3,$19.92
13/02/23,Producto 10,$225.85
13/02/23,Producto 23,$767.50
13/02/23,Producto 4,$133.94
13/02/23,Producto 5,"$1,335.47"
13/02/23,Producto 7,$627.61
14/02/23,Producto 6,"$2,212.29"
14/02/23,Producto 11,$65.97
14/02/23,Producto 4,$138.94
14/02/23,Producto 7,$996.86
14/02/23,Producto 3,$32.37
14/02/23,Producto 2,$93.24
14/02/23,Producto 9,"$3,009.09"
14/02/23,Producto 10,$348.76
14/02/23,Producto 23,$776.21
14/02/23,Producto 17,$478.69
14/02/23,Producto 1,$73.95
14/02/23,Producto 14,"$1,221.36"
14/02/23,Producto 5,"$1,937.21"
15/02/23,Producto 18,$10.99
15/02/23,Producto 4,$133.94
15/02/23,Producto 3,$19.92
15/02/23,Producto 14,$927.58
15/02/23,Producto 23,$632.38
15/02/23,Producto 10,$327.80
15/02/23,Producto 17,$343.80
15/02/23,Producto 1,$71.96
15/02/23,Producto 6,"$1,758.46"
15/02/23,Producto 16,$28.97
15/02/23,Producto 9,"$2,398.52"
15/02/23,Producto 7,"$1,270.20"
15/02/23,Producto 5,"$1,452.05"
15/02/23,Producto 2,$51.36
16/02/23,Producto 1,$71.96
16/02/23,Producto 2,$53.37
16/02/23,Producto 6,"$1,886.39"
16/02/23,Producto 7,"$1,253.74"
16/02/23,Producto 5,"$1,841.80"
16/02/23,Producto 17,$552.68
16/02/23,Producto 18,$10.99
16/02/23,Producto 11,$21.99
16/02/23,Producto 9,"$2,500.42"
16/02/23,Producto 10,$219.86
16/02/23,Producto 3,$24.90
16/02/23,Producto 24,$25.99
16/02/23,Producto 14,"$1,655.85"
16/02/23,Producto 16,$8.99
16/02/23,Producto 23,$947.92
16/02/23,Producto 4,$245.89
17/02/23,Producto 24,$25.99
17/02/23,Producto 14,"$2,281.36"
17/02/23,Producto 11,$153.93
17/02/23,Producto 10,$660.61
17/02/23,Producto 18,$21.98
17/02/23,Producto 2,$73.31
17/02/23,Producto 5,"$3,032.95"
17/02/23,Producto 3,$34.86
17/02/23,Producto 17,"$1,074.37"
17/02/23,Producto 1,$71.96
17/02/23,Producto 16,$49.47
17/02/23,Producto 23,"$1,410.90"
17/02/23,Producto 4,$528.77
17/02/23,Producto 6,"$3,832.91"
17/02/23,Producto 7,"$2,491.93"
17/02/23,Producto 9,"$4,817.00"
18/02/23,Producto 17,"$1,097.36"
18/02/23,Producto 6,"$4,263.90"
18/02/23,Producto 11,$87.96
18/02/23,Producto 3,$39.84
18/02/23,Producto 10,$340.79
18/02/23,Producto 18,$32.95
18/02/23,Producto 7,"$2,099.18"
18/02/23,Producto 4,$609.73
18/02/23,Producto 1,$161.91
18/02/23,Producto 23,"$1,529.22"
18/02/23,Producto 16,$34.98
18/02/23,Producto 5,"$3,587.17"
18/02/23,Producto 2,$48.62
18/02/23,Producto 9,"$6,205.18"
18/02/23,Producto 14,"$2,387.15"
19/02/23,Producto 5,"$2,558.91"
19/02/23,Producto 2,$76.04
19/02/23,Producto 23,"$1,391.68"
19/02/23,Producto 3,$37.35
19/02/23,Producto 4,$407.82
19/02/23,Producto 9,"$4,055.52"
19/02/23,Producto 1,$125.93
19/02/23,Producto 14,"$2,096.30"
19/02/23,Producto 17,$887.48
19/02/23,Producto 11,$87.96
19/02/23,Producto 18,$32.96
19/02/23,Producto 10,$469.71
19/02/23,Producto 7,"$1,891.02"
19/02/23,Producto 6,"$3,315.09"
20/02/23,Producto 17,$447.73
20/02/23,Producto 3,$39.84
20/02/23,Producto 5,"$1,799.29"
20/02/23,Producto 16,$36.96
20/02/23,Producto 2,$41.14
20/02/23,Producto 6,"$2,299.21"
20/02/23,Producto 4,$203.91
20/02/23,Producto 7,"$1,333.16"
20/02/23,Producto 9,"$2,496.45"
20/02/23,Producto 11,$21.99
20/02/23,Producto 10,$464.72
20/02/23,Producto 1,$35.98
20/02/23,Producto 14,"$1,417.24"
20/02/23,Producto 18,$10.99
20/02/23,Producto 23,$956.15
21/02/23,Producto 5,"$1,533.97"
21/02/23,Producto 16,$26.97
21/02/23,Producto 10,$313.82
21/02/23,Producto 2,$49.19
21/02/23,Producto 9,"$2,293.57"
21/02/23,Producto 6,"$1,804.67"
21/02/23,Producto 24,$25.99
21/02/23,Producto 23,$609.62
21/02/23,Producto 14,"$1,334.68"
21/02/23,Producto 4,$362.84
21/02/23,Producto 7,"$1,024.62"
21/02/23,Producto 3,$14.94
21/02/23,Producto 11,$21.99
21/02/23,Producto 17,$375.78
21/02/23,Producto 1,$35.98
22/02/23,Producto 10,$264.84
22/02/23,Producto 1,$53.97
22/02/23,Producto 2,$58.59
22/02/23,Producto 14,"$1,213.26"
22/02/23,Producto 5,"$1,628.79"
22/02/23,Producto 16,$25.49
22/02/23,Producto 4,$157.93
22/02/23,Producto 9,"$2,669.36"
22/02/23,Producto 23,$677.52
22/02/23,Producto 11,$109.95
22/02/23,Producto 7,$853.69
22/02/23,Producto 3,$27.39
22/02/23,Producto 6,"$1,954.66"
22/02/23,Producto 17,$397.77
23/02/23,Producto 4,$249.89
23/02/23,Producto 18,$10.98
23/02/23,Producto 16,$10.49
23/02/23,Producto 17,$555.67
23/02/23,Producto 10,$395.76
23/02/23,Producto 9,"$2,721.32"
23/02/23,Producto 14,"$1,263.21"
23/02/23,Producto 19,$37.98
23/02/23,Producto 6,"$2,309.01"
23/02/23,Producto 11,$153.93
23/02/23,Producto 2,$32.41
23/02/23,Producto 23,$848.33
23/02/23,Producto 7,"$1,585.78"
23/02/23,Producto 5,"$1,883.53"
23/02/23,Producto 3,$29.88
24/02/23,Producto 10,$640.61
24/02/23,Producto 23,"$1,299.35"
24/02/23,Producto 3,$32.37
24/02/23,Producto 16,$32.47
24/02/23,Producto 17,$777.54
24/02/23,Producto 5,"$3,372.51"
24/02/23,Producto 14,"$2,241.91"
24/02/23,Producto 2,$66.58
24/02/23,Producto 1,$71.96
24/02/23,Producto 9,"$5,085.87"
24/02/23,Producto 7,"$2,735.92"
24/02/23,Producto 4,$387.83
24/02/23,Producto 6,"$3,608.64"
24/02/23,Producto 18,$10.99
24/02/23,Producto 11,$43.98
25/02/23,Producto 10,$576.65
25/02/23,Producto 17,"$1,049.38"
25/02/23,Producto 16,$10.99
25/02/23,Producto 14,"$2,500.66"
25/02/23,Producto 9,"$6,332.70"
25/02/23,Producto 5,"$3,356.32"
25/02/23,Producto 4,$387.83
25/02/23,Producto 2,$74.06
25/02/23,Producto 11,$175.92
25/02/23,Producto 23,"$1,575.24"
25/02/23,Producto 7,"$2,487.26"
25/02/23,Producto 6,"$4,446.07"
25/02/23,Producto 3,$29.88
25/02/23,Producto 1,$107.94
25/02/23,Producto 18,$10.98
26/02/23,Producto 4,$177.92
26/02/23,Producto 16,$20.48
26/02/23,Producto 9,"$3,837.65"
26/02/23,Producto 11,$65.97
26/02/23,Producto 10,$457.73
26/02/23,Producto 18,$44.43
26/02/23,Producto 6,"$3,248.45"
26/02/23,Producto 14,"$1,927.86"
26/02/23,Producto 23,"$1,134.04"
26/02/23,Producto 7,"$1,927.76"
26/02/23,Producto 5,"$2,172.64"
26/02/23,Producto 1,$17.99
26/02/23,Producto 2,$62.15
26/02/23,Producto 3,$42.33
26/02/23,Producto 17,$724.57
27/02/23,Producto 18,$10.98
27/02/23,Producto 17,$253.85
27/02/23,Producto 14,"$1,111.39"
27/02/23,Producto 3,$22.41
27/02/23,Producto 1,$71.96
27/02/23,Producto 2,$24.94
27/02/23,Producto 5,"$1,353.14"
27/02/23,Producto 7,"$1,069.70"
27/02/23,Producto 6,"$1,585.14"
27/02/23,Producto 9,"$2,329.57"
27/02/23,Producto 23,$687.25
27/02/23,Producto 4,$257.88
27/02/23,Producto 24,$25.99
27/02/23,Producto 16,$32.47
27/02/23,Producto 10,$303.82
28/02/23,Producto 1,$53.97
28/02/23,Producto 7,"$1,142.27"
28/02/23,Producto 16,$12.19
28/02/23,Producto 4,$149.93
28/02/23,Producto 14,"$1,265.67"
28/02/23,Producto 9,"$2,298.61"
28/02/23,Producto 6,"$1,983.29"
28/02/23,Producto 10,$471.71
28/02/23,Producto 5,"$1,427.09"
28/02/23,Producto 25,$19.92
28/02/23,Producto 2,$35.17
28/02/23,Producto 17,$471.72
28/02/23,Producto 23,$713.43
28/02/23,Producto 11,$65.97
28/02/23,Producto 3,$24.90
01/03/23,Producto 25,$4.98
01/03/23,Producto 6,"$1,796.86"
01/03/23,Producto 17,$459.73
01/03/23,Producto 5,"$2,146.64"
01/03/23,Producto 16,$9.99
01/03/23,Producto 3,$42.33
01/03/23,Producto 23,$590.77
01/03/23,Producto 9,"$2,663.40"
01/03/23,Producto 1,$27.98
01/03/23,Producto 10,$784.50
01/03/23,Producto 18,$10.99
01/03/23,Producto 4,$148.93
01/03/23,Producto 2,$27.93
01/03/23,Producto 7,"$1,254.22"
01/03/23,Producto 14,"$1,182.31"
01/03/23,Producto 11,$109.95
02/03/23,Producto 18,$21.96
02/03/23,Producto 9,"$3,350.95"
02/03/23,Producto 10,$473.71
02/03/23,Producto 7,"$1,491.10"
02/03/23,Producto 1,$81.95
02/03/23,Producto 2,$43.39
02/03/23,Producto 3,$17.43
02/03/23,Producto 24,$57.98
02/03/23,Producto 6,"$2,328.08"
02/03/23,Producto 5,"$2,397.88"
02/03/23,Producto 23,$711.77
02/03/23,Producto 17,$601.63
02/03/23,Producto 11,$21.99
02/03/23,Producto 4,$65.97
02/03/23,Producto 14,"$1,433.07"
02/03/23,Producto 25,$2.49
03/03/23,Producto 16,$20.98
03/03/23,Producto 18,$32.97
03/03/23,Producto 2,$35.65
03/03/23,Producto 19,$18.99
03/03/23,Producto 4,$397.81
03/03/23,Producto 9,"$5,317.78"
03/03/23,Producto 24,$25.99
03/03/23,Producto 5,"$3,780.44"
03/03/23,Producto 1,$53.97
03/03/23,Producto 3,$19.92
03/03/23,Producto 17,$792.52
03/03/23,Producto 6,"$3,480.25"
03/03/23,Producto 11,$21.99
03/03/23,Producto 14,"$2,070.60"
03/03/23,Producto 10,"$1,010.36"
03/03/23,Producto 7,"$2,200.95"
03/03/23,Producto 23,"$1,278.91"
04/03/23,Producto 4,$590.72
04/03/23,Producto 24,$89.97
04/03/23,Producto 1,$53.97
04/03/23,Producto 17,"$1,419.16"
04/03/23,Producto 16,$19.98
04/03/23,Producto 9,"$6,635.71"
04/03/23,Producto 11,$241.89
04/03/23,Producto 14,"$2,440.71"
04/03/23,Producto 5,"$4,172.40"
04/03/23,Producto 18,$21.97
04/03/23,Producto 3,$22.41
04/03/23,Producto 23,"$1,504.18"
04/03/23,Producto 7,"$2,593.45"
04/03/23,Producto 10,$740.55
04/03/23,Producto 6,"$4,802.12"
05/03/23,Producto 24,$31.99
05/03/23,Producto 10,$558.65
05/03/23,Producto 1,$149.91
05/03/23,Producto 6,"$2,504.80"
05/03/23,Producto 16,$30.97
05/03/23,Producto 23,"$1,172.27"
05/03/23,Producto 9,"$3,790.07"
05/03/23,Producto 17,$913.46
05/03/23,Producto 5,"$2,555.29"
05/03/23,Producto 4,$245.88
05/03/23,Producto 7,"$1,562.89"
05/03/23,Producto 18,$43.96
05/03/23,Producto 3,$19.92
05/03/23,Producto 14,"$1,833.51"
05/03/23,Producto 11,$21.99
06/03/23,Producto 24,$25.99
06/03/23,Producto 10,$625.09
06/03/23,Producto 14,"$1,164.29"
06/03/23,Producto 23,$632.04
06/03/23,Producto 3,$0.00
06/03/23,Producto 9,"$2,743.19"
06/03/23,Producto 6,"$1,746.39"
06/03/23,Producto 16,$9.99
06/03/23,Producto 5,"$1,522.05"
06/03/23,Producto 11,$21.99
06/03/23,Producto 1,$115.92
06/03/23,Producto 7,"$1,115.32"
06/03/23,Producto 17,$544.67
06/03/23,Producto 4,$98.95
07/03/23,Producto 23,$841.82
07/03/23,Producto 17,$528.68
07/03/23,Producto 1,$59.96
07/03/23,Producto 16,$10.49
07/03/23,Producto 14,"$1,021.95"
07/03/23,Producto 7,"$1,150.36"
07/03/23,Producto 5,"$1,781.78"
07/03/23,Producto 3,$32.37
07/03/23,Producto 18,$22.96
07/03/23,Producto 10,$425.21
07/03/23,Producto 9,"$2,761.67"
07/03/23,Producto 11,$57.97
07/03/23,Producto 6,"$1,860.65"
07/03/23,Producto 4,$353.83
08/03/23,Producto 6,"$2,128.49"
08/03/23,Producto 1,$23.98
08/03/23,Producto 23,$747.11
08/03/23,Producto 7,"$1,228.62"
08/03/23,Producto 18,$10.99
08/03/23,Producto 3,$22.41
08/03/23,Producto 14,"$1,325.20"
08/03/23,Producto 17,$465.69
08/03/23,Producto 4,$245.88
08/03/23,Producto 10,$614.55
08/03/23,Producto 5,"$1,915.99"
08/03/23,Producto 9,"$2,658.67"
09/03/23,Producto 24,$57.98
09/03/23,Producto 3,$17.43
09/03/23,Producto 1,$11.99
09/03/23,Producto 17,$975.38
09/03/23,Producto 5,"$2,587.83"
09/03/23,Producto 18,$10.98
09/03/23,Producto 4,$456.78
09/03/23,Producto 11,$65.97
09/03/23,Producto 14,"$1,594.16"
09/03/23,Producto 23,$755.23
09/03/23,Producto 6,"$2,373.13"
09/03/23,Producto 9,"$3,568.59"
09/03/23,Producto 10,$838.39
09/03/23,Producto 16,$19.98
09/03/23,Producto 7,"$1,431.51"
10/03/23,Producto 18,$64.94
10/03/23,Producto 4,$663.92
10/03/23,Producto 7,"$2,430.94"
10/03/23,Producto 14,"$2,192.02"
10/03/23,Producto 5,"$3,890.51"
10/03/23,Producto 3,$14.94
10/03/23,Producto 10,$945.35
10/03/23,Producto 1,$71.95
10/03/23,Producto 23,"$1,342.81"
10/03/23,Producto 6,"$4,005.25"
10/03/23,Producto 17,$791.49
10/03/23,Producto 9,"$5,836.16"
10/03/23,Producto 24,$57.98
10/03/23,Producto 11,$197.91
10/03/23,Producto 19,$10.99
11/03/23,Producto 19,$32.97
11/03/23,Producto 10,"$1,073.28"
11/03/23,Producto 5,"$4,249.64"
11/03/23,Producto 16,$18.48
11/03/23,Producto 24,$147.95
11/03/23,Producto 1,$107.92
11/03/23,Producto 17,"$1,153.28"
11/03/23,Producto 14,"$2,831.15"
11/03/23,Producto 9,"$7,131.08"
11/03/23,Producto 23,"$1,693.26"
11/03/23,Producto 7,"$2,462.31"
11/03/23,Producto 11,$87.96
11/03/23,Producto 6,"$4,493.90"
11/03/23,Producto 3,$12.45
11/03/23,Producto 18,$10.49
11/03/23,Producto 4,$686.68
12/03/23,Producto 16,$56.94
12/03/23,Producto 5,"$3,274.84"
12/03/23,Producto 1,$137.91
12/03/23,Producto 14,"$1,697.26"
12/03/23,Producto 23,"$1,258.21"
12/03/23,Producto 18,$21.98
12/03/23,Producto 10,$746.49
12/03/23,Producto 11,$21.99
12/03/23,Producto 24,$31.99
12/03/23,Producto 4,$328.84
12/03/23,Producto 6,"$3,154.03"
12/03/23,Producto 9,"$4,716.50"
12/03/23,Producto 19,$15.99
12/03/23,Producto 17,"$1,086.32"
12/03/23,Producto 3,$14.44
12/03/23,Producto 7,"$1,768.21"
13/03/23,Producto 6,"$1,878.15"
13/03/23,Producto 9,"$2,804.61"
13/03/23,Producto 4,$205.90
13/03/23,Producto 24,$63.98
13/03/23,Producto 14,"$1,241.72"
13/03/23,Producto 1,$77.95
13/03/23,Producto 18,$11.48
13/03/23,Producto 5,"$2,048.50"
13/03/23,Producto 11,$35.98
13/03/23,Producto 17,$499.68
13/03/23,Producto 23,$671.41
13/03/23,Producto 3,$19.42
13/03/23,Producto 16,$39.46
13/03/23,Producto 7,$960.77
13/03/23,Producto 10,$734.46
14/03/23,Producto 17,$496.68
14/03/23,Producto 16,$18.98
14/03/23,Producto 3,$22.41
14/03/23,Producto 6,"$1,850.99"
14/03/23,Producto 18,$16.22
14/03/23,Producto 7,"$1,355.88"
14/03/23,Producto 23,$739.60
14/03/23,Producto 10,$576.62
14/03/23,Producto 5,"$2,082.59"
14/03/23,Producto 11,$43.98
14/03/23,Producto 4,$262.87
14/03/23,Producto 1,$47.97
14/03/23,Producto 24,$31.99
14/03/23,Producto 9,"$3,214.73"
14/03/23,Producto 14,"$1,293.54"
15/03/23,Producto 6,"$2,373.11"
15/03/23,Producto 4,$242.88
15/03/23,Producto 5,"$1,931.18"
15/03/23,Producto 18,$12.57
15/03/23,Producto 16,$25.47
15/03/23,Producto 11,$77.97
15/03/23,Producto 3,$34.36
15/03/23,Producto 10,$452.69
15/03/23,Producto 7,"$1,412.20"
15/03/23,Producto 1,$95.94
15/03/23,Producto 9,"$3,022.91"
15/03/23,Producto 23,$707.46
15/03/23,Producto 17,$634.60
15/03/23,Producto 14,"$1,530.32"
16/03/23,Producto 6,"$2,715.81"
16/03/23,Producto 24,$63.98
16/03/23,Producto 14,"$1,620.00"
16/03/23,Producto 17,$900.43
16/03/23,Producto 3,$19.92
16/03/23,Producto 4,$330.84
16/03/23,Producto 10,$767.47
16/03/23,Producto 11,$43.98
16/03/23,Producto 1,$89.94
16/03/23,Producto 5,"$2,938.03"
16/03/23,Producto 7,"$1,804.21"
16/03/23,Producto 18,$11.48
16/03/23,Producto 9,"$4,435.55"
16/03/23,Producto 23,$753.74
17/03/23,Producto 18,$32.95
17/03/23,Producto 23,"$1,501.64"
17/03/23,Producto 9,"$7,491.08"
17/03/23,Producto 10,"$1,077.28"
17/03/23,Producto 16,$10.49
17/03/23,Producto 11,$87.96
17/03/23,Producto 24,$210.93
17/03/23,Producto 5,"$4,707.69"
17/03/23,Producto 4,$752.63
17/03/23,Producto 3,$37.35
17/03/23,Producto 14,"$2,747.36"
17/03/23,Producto 1,$137.92
17/03/23,Producto 6,"$4,779.95"
17/03/23,Producto 17,"$1,004.38"
17/03/23,Producto 7,"$2,709.79"
18/03/23,Producto 18,$10.99
18/03/23,Producto 4,$725.65
18/03/23,Producto 16,$10.49
18/03/23,Producto 7,"$2,504.10"
18/03/23,Producto 11,$43.98
18/03/23,Producto 3,$22.41
18/03/23,Producto 5,"$4,041.81"
18/03/23,Producto 23,"$1,307.83"
18/03/23,Producto 9,"$7,210.60"
18/03/23,Producto 17,"$1,399.12"
18/03/23,Producto 1,$119.93
18/03/23,Producto 10,"$1,314.08"
18/03/23,Producto 6,"$4,490.87"
18/03/23,Producto 24,$63.98
18/03/23,Producto 14,"$2,687.12"
19/03/23,Producto 7,"$1,775.95"
19/03/23,Producto 3,$14.94
19/03/23,Producto 1,$53.97
19/03/23,Producto 23,"$1,073.28"
19/03/23,Producto 10,$570.63
19/03/23,Producto 19,$16.99
19/03/23,Producto 18,$8.29
19/03/23,Producto 9,"$4,610.98"
19/03/23,Producto 14,"$2,196.73"
19/03/23,Producto 17,$683.57
19/03/23,Producto 6,"$3,159.65"
19/03/23,Producto 11,$65.97
19/03/23,Producto 5,"$2,666.28"
19/03/23,Producto 4,$419.79
20/03/23,Producto 23,$740.26
20/03/23,Producto 17,$588.64
20/03/23,Producto 3,$12.45
20/03/23,Producto 1,$53.96
20/03/23,Producto 14,"$1,199.30"
20/03/23,Producto 24,$31.99
20/03/23,Producto 5,"$1,488.02"
20/03/23,Producto 10,$713.51
20/03/23,Producto 9,"$2,858.19"
20/03/23,Producto 6,"$1,740.64"
20/03/23,Producto 18,$12.98
20/03/23,Producto 7,"$1,433.17"
20/03/23,Producto 4,$491.76
21/03/23,Producto 7,"$1,320.21"
21/03/23,Producto 5,"$1,864.71"
21/03/23,Producto 23,$703.72
21/03/23,Producto 10,$546.59
21/03/23,Producto 24,$95.97
21/03/23,Producto 11,$21.99
21/03/23,Producto 9,"$2,998.54"
21/03/23,Producto 6,"$1,717.43"
21/03/23,Producto 17,$661.56
21/03/23,Producto 18,$23.73
21/03/23,Producto 3,$22.41
21/03/23,Producto 14,"$1,369.13"
21/03/23,Producto 4,$449.78
22/03/23,Producto 24,$75.97
22/03/23,Producto 3,$17.43
22/03/23,Producto 23,$743.28
22/03/23,Producto 9,"$2,821.33"
22/03/23,Producto 10,$317.82
22/03/23,Producto 7,"$1,477.16"
22/03/23,Producto 17,$431.75
22/03/23,Producto 5,"$1,372.39"
22/03/23,Producto 14,"$1,361.16"
22/03/23,Producto 11,$14.99
22/03/23,Producto 1,$35.98
22/03/23,Producto 4,$460.54
22/03/23,Producto 18,$32.84
22/03/23,Producto 6,"$2,068.71"
23/03/23,Producto 9,"$3,366.48"
23/03/23,Producto 11,$43.98
23/03/23,Producto 3,$14.94
23/03/23,Producto 4,$513.74
23/03/23,Producto 10,$393.78
23/03/23,Producto 7,"$2,007.36"
23/03/23,Producto 24,$199.92
23/03/23,Producto 5,"$1,950.77"
23/03/23,Producto 17,$630.63
23/03/23,Producto 18,$10.49
23/03/23,Producto 14,"$1,418.56"
23/03/23,Producto 23,$906.47
23/03/23,Producto 6,"$2,368.15"
24/03/23,Producto 11,$62.97
24/03/23,Producto 23,"$1,364.58"
24/03/23,Producto 7,"$3,008.80"
24/03/23,Producto 1,$107.94
24/03/23,Producto 6,"$3,878.93"
24/03/23,Producto 14,"$2,587.90"
24/03/23,Producto 10,$692.61
24/03/23,Producto 4,$648.45
24/03/23,Producto 17,$923.46
24/03/23,Producto 5,"$2,892.13"
24/03/23,Producto 3,$17.43
24/03/23,Producto 24,$401.84
24/03/23,Producto 9,"$6,014.41"
25/03/23,Producto 18,$0.00
25/03/23,Producto 5,"$3,722.27"
25/03/23,Producto 7,"$3,311.13"
25/03/23,Producto 14,"$2,723.87"
25/03/23,Producto 4,$825.59
25/03/23,Producto 24,$501.80
25/03/23,Producto 6,"$4,803.98"
25/03/23,Producto 12,$0.00
25/03/23,Producto 23,"$1,419.89"
25/03/23,Producto 21,$1.50
25/03/23,Producto 11,$175.92
25/03/23,Producto 16,$10.49
25/03/23,Producto 10,$780.56
25/03/23,Producto 9,"$6,794.95"
25/03/23,Producto 3,$37.35
25/03/23,Producto 1,$71.96
25/03/23,Producto 17,"$1,289.25"
26/03/23,Producto 24,$249.90
26/03/23,Producto 1,$53.97
26/03/23,Producto 7,"$1,845.97"
26/03/23,Producto 3,$19.92
26/03/23,Producto 5,"$2,393.42"
